frame,time,mean_abs_qpos_error,ee_target_distance,ee_x,ee_y,ee_z,target_x,target_y,target_z,joint_0_target_qpos,joint_0_current_qpos,joint_0_current_qvel,joint_0_ctrl,joint_0_qpos_error,joint_1_target_qpos,joint_1_current_qpos,joint_1_current_qvel,joint_1_ctrl,joint_1_qpos_error,joint_2_target_qpos,joint_2_current_qpos,joint_2_current_qvel,joint_2_ctrl,joint_2_qpos_error,joint_3_target_qpos,joint_3_current_qpos,joint_3_current_qvel,joint_3_ctrl,joint_3_qpos_error,joint_4_target_qpos,joint_4_current_qpos,joint_4_current_qvel,joint_4_ctrl,joint_4_qpos_error,joint_5_target_qpos,joint_5_current_qpos,joint_5_current_qvel,joint_5_ctrl,joint_5_qpos_error,joint_6_target_qpos,joint_6_current_qpos,joint_6_current_qvel,joint_6_ctrl,joint_6_qpos_error,joint_7_target_qpos,joint_7_current_qpos,joint_7_current_qvel,joint_7_ctrl,joint_7_qpos_error
120,1.310000000000001,0.07961295523950218,0.13763970212743554,0.6070989733430415,-0.007475435473001205,0.192216175658811,0.46959096370527664,-0.0019225775125483026,0.1898922445796737,-2.5319196332355315e-16,0.02556384160146762,-0.436558033542543,-0.6395384994859348,-0.025563841601467872,1.7628,1.5907641546519062,0.26276210829430224,1.6290156414574035,0.17203584534809369,-2.5444597392470573e-16,-0.12667167713682204,3.1056167376550428,2.8973,0.1266716771368218,-0.0698,-0.0795925195255493,0.2019745149218611,-0.0698,0.009792519525549298,-3.012430107938394e-16,-0.06116597471357377,-1.1374638330842441,-0.3732073843918281,0.06116597471357347,-0.0175,0.19695052978440158,-0.06505372369601616,-0.0175,-0.2144505297844016,-2.1004520461535527e-17,-0.01827056304971501,0.34785579363639807,0.5017602873186622,0.01827056304971499,0.0,3.2543758258129907e-06,0.000495549373669394,4.868344908866339e-05,-3.2543758258129907e-06
121,1.320000000000001,0.07849427569193107,0.13757252267366063,0.6070377458050747,-0.007617479131775874,0.19135825302033413,0.46959096370525927,-0.0019225775125447787,0.18989224457970644,-2.5319196332355315e-16,0.026737659548562918,0.45771485302805426,0.23204730073080004,-0.02673765954856317,1.7628,1.5896800778157352,-0.138819520302372,1.1135246544904471,0.17311992218426475,-2.5444597392470573e-16,-0.1324298925254164,-2.968201755558969,-2.0922433205604687,0.13242989252541615,-0.0698,-0.0850452640670301,-0.507685635492974,-0.12363435871746672,0.015245264067030098,-3.012430107938394e-16,-0.06013827060456013,0.8787484226100448,1.6267916307928318,0.06013827060455983,-0.0175,0.19746077997280756,0.13923812575117636,-0.0175,-0.21496077997280755,-2.1004520461535527e-17,-0.019624459585925895,-0.43108076174545307,-0.20169128923867816,0.019624459585925874,0.0,3.799494266291935e-06,-4.742903162339765e-05,0.0,-3.799494266291935e-06
122,1.330000000000001,0.08028250599785422,0.13757922454882976,0.6070450272462526,-0.007621345213849809,0.19128776964546076,0.46959096370524717,-0.0019225775125423128,0.18989224457972942,-2.5319196332355315e-16,0.025828310803106935,-0.4345060869276449,-0.6716161294165597,-0.02582831080310719,1.7628,1.5898367206358675,-0.023043971992841316,1.5237788977764901,0.17296327936413247,-2.5444597392470573e-16,-0.12530928419259546,3.103619840545528,2.8973,0.1253092841925952,-0.0698,-0.08456184130137478,0.07278462724251904,-0.0698,0.014761841301374784,-3.012430107938394e-16,-0.06386927804575128,-1.1642372380542667,-0.39764225777356615,0.06386927804575097,-0.0175,0.197704509514626,-0.029217091876729565,-0.0175,-0.215204509514626,-2.1004520461535527e-17,-0.019133411345699666,0.3137550350286648,0.5880764384328601,0.019133411345699645,0.0,3.904223319012306e-06,3.719494418943746e-05,1.703307749306217e-05,-3.904223319012306e-06
123,1.340000000000001,0.07963422734882566,0.13786052771429372,0.6073105313577726,-0.007758271652184122,0.19208095679728987,0.46959096370523873,-0.0019225775125405868,0.18989224457974557,-2.5319196332355315e-16,0.026720217795259515,0.43205600323827,0.2278796005027874,-0.02672021779525977,1.7628,1.5887946808244466,-0.15126965428693825,1.406750206905901,0.17400531917555329,-2.5444597392470573e-16,-0.1310219488500145,-2.9658403862124394,-2.1011455670047665,0.13102194885001425,-0.0698,-0.0841921573040145,0.033067606818794275,-0.0698,0.014392157304014497,-3.012430107938394e-16,-0.06332798156763887,0.8338341061089074,1.6751914624202744,0.06332798156763857,-0.0175,0.19843240134068393,0.15539919067956973,-0.0175,-0.21593240134068392,-2.1004520461535527e-17,-0.02084966282484614,-0.4700076134948907,-0.16068774426306764,0.02084966282484612,0.0,3.377495295659626e-06,-6.735118106795769e-05,0.0,-3.377495295659626e-06
124,1.350000000000001,0.08078163329416327,0.138089448473095,0.6075091310657581,-0.0077496586535333355,0.19354190441239488,0.4695909637052328,-0.0019225775125393785,0.18989224457975692,-2.5319196332355315e-16,0.025805057482013248,-0.4326873027426301,-0.6458177456003481,-0.0258050574820135,1.7628,1.586716428615532,-0.25647743305036286,1.5433122076913646,0.17608357138446795,-2.5444597392470573e-16,-0.12390561561679639,3.101668785022148,2.8973,0.12390561561679614,-0.0698,-0.08355679854028461,0.06313021893233275,-0.0698,0.01375679854028461,-3.012430107938394e-16,-0.06720510648921336,-1.1769654681848307,-0.32721025356779887,0.06720510648921306,-0.0175,0.19734936300467945,-0.13982632042189674,-0.0175,-0.21484936300467944,-2.1004520461535527e-17,-0.019132136815307635,0.4274365662796139,0.6368049160936596,0.019132136815307614,0.0,3.7809678366792464e-06,-2.3414917723920854e-06,4.0331218702680685e-05,-3.7809678366792464e-06
125,1.360000000000001,0.08009267878757487,0.13809699059771438,0.6075043225572023,-0.007849170181715607,0.1938368309516926,0.4695909637052286,-0.0019225775125385328,0.18989224457976492,-2.5319196332355315e-16,0.026597190897822216,0.41872451151853063,0.2262468428865221,-0.02659719089782247,1.7628,1.5874792730722598,0.2587368835872932,1.6651460041261066,0.17532072692774014,-2.5444597392470573e-16,-0.12959028654810403,-2.9609044529855284,-2.1104238600877787,0.12959028654810378,-0.0698,-0.08147196866217005,0.21178447175213,-0.0698,0.011671968662170046,-3.012430107938394e-16,-0.06652148565471257,0.8693635108480617,1.714606320098535,0.06652148565471226,-0.0175,0.19701083546075945,0.04241065243152587,-0.0175,-0.21451083546075944,-2.1004520461535527e-17,-0.019328259772646288,-0.28872820078655564,-0.274379471757153,0.019328259772646267,0.0,6.799733173919077e-07,-0.00014584146147289003,0.0,-6.799733173919077e-07
126,1.370000000000001,0.08044267923715898,0.1379050221597321,0.6073337297276155,-0.007858812928927003,0.19297228588770982,0.46959096370522574,-0.0019225775125379404,0.18989224457977052,-2.5319196332355315e-16,0.025929243766572317,-0.40937301995279685,-0.6315020387011103,-0.02592924376657257,1.7628,1.5868058898982267,-0.11413604951256463,1.143828931834628,0.17599411010177324,-2.5444597392470573e-16,-0.12261827735065549,3.087757993934007,2.8973,0.12261827735065524,-0.0698,-0.08561883343591295,-0.40968765513905026,-0.11840872245476963,0.01581883343591295,-3.012430107938394e-16,-0.06990056696922436,-1.1297885638519327,-0.33719162561036364,0.06990056696922406,-0.0175,0.19674551302952134,-0.05623288193798684,-0.0175,-0.21424551302952133,-2.1004520461535527e-17,-0.01789587304529222,0.38124238185179976,0.4433542789677258,0.0178958730452922,0.0,3.2718831605220788e-06,0.00011222859680021547,0.00014040167493375476,-3.2718831605220788e-06
127,1.380000000000001,0.08030071119776402,0.13801274804479297,0.6074318673903683,-0.007990130315412926,0.1931462724104082,0.46959096370522374,-0.0019225775125375258,0.18989224457977447,-2.5319196332355315e-16,0.026835642982957236,0.433636202141817,0.20193906982021628,-0.02683564298295749,1.7628,1.5867650196387413,-0.0420587602249537,1.5220889303267506,0.17603498036125864,-2.5444597392470573e-16,-0.12843382913823267,-2.9770488048006554,-2.106811775128765,0.12843382913823242,-0.0698,-0.08535948272003152,0.04462616992176453,-0.0698,0.01555948272003152,-3.012430107938394e-16,-0.06920378190598868,0.8486735258864616,1.6889930996057252,0.06920378190598837,-0.0175,0.19727257511938714,0.13799347294603306,-0.0175,-0.21477257511938713,-2.1004520461535527e-17,-0.018945359377148675,-0.40409040857824746,-0.23807539748946216,0.018945359377148654,0.0,2.4235433699059596e-06,-4.34554403067613e-05,0.0,-2.4235433699059596e-06
128,1.390000000000001,0.08122350939354676,0.13821813787476808,0.6076179379612779,-0.008007288797889594,0.19386519107582634,0.46959096370522235,-0.0019225775125372357,0.18989224457977721,-2.5319196332355315e-16,0.025932155310498212,-0.4328478969634353,-0.6483213460054769,-0.025932155310498466,1.7628,1.5857527672335876,-0.14995734328308846,1.450338603115023,0.17704723276641232,-2.5444597392470573e-16,-0.12147023497801858,3.08845833916068,2.8973,0.12147023497801833,-0.0698,-0.08461441177806113,0.07372780455312497,-0.0698,0.014814411778061129,-3.012430107938394e-16,-0.07302519003939795,-1.171311305344227,-0.2950432706385546,0.07302519003939764,-0.0175,0.19752418179316159,-0.027247623544948286,-0.0175,-0.21502418179316157,-2.1004520461535527e-17,-0.018272636819999605,0.3279426768810641,0.5556532835954366,0.018272636819999584,0.0,3.100076306334096e-06,8.447183553640269e-05,2.4067093347513626e-05,-3.100076306334096e-06
129,1.400000000000001,0.08069864294523192,0.13854469886521809,0.6079069890337143,-0.00814664603707311,0.19484922874190216,0.46959096370522135,-0.001922577512537033,0.18989224457977918,-2.5319196332355315e-16,0.026812469935202428,0.4305311516395071,0.22539065447944756,-0.02681246993520268,1.7628,1.5846734329526149,-0.09377346721908106,1.566335205414387,0.17812656704738505,-2.5444597392470573e-16,-0.12733040185067251,-2.980767708485952,-2.1166964593365334,0.12733040185067226,-0.0698,-0.08371149217980024,0.08362014404836737,-0.0698,0.013911492179800242,-3.012430107938394e-16,-0.07246804240434647,0.8417105084455869,1.7555128256594081,0.07246804240434616,-0.0175,0.1981815481156166,0.14154134383568565,-0.0175,-0.21568154811561663,-2.1004520461535527e-17,-0.01974159176110858,-0.4383936530463619,-0.18176158232106743,0.01974159176110856,0.0,3.0118675680319946e-06,-4.925075119991497e-05,0.0,-3.0118675680319946e-06
130,1.410000000000001,0.08175939064521245,0.13879808679206787,0.6081130160728929,-0.008154807461345042,0.1960330274982244,0.4695909637052207,-0.0019225775125368912,0.18989224457978054,-2.5319196332355315e-16,0.025918582074603437,-0.43025734715717945,-0.6450309111211285,-0.02591858207460369,1.7628,1.5829501063833344,-0.2222147200109685,1.5187860035981615,0.17984989361666548,-2.5444597392470573e-16,-0.12039377970417078,3.0849998073483573,2.8973,0.12039377970417053,-0.0698,-0.08308756436760335,0.05819676004188979,-0.0698,0.013287564367603352,-3.012430107938394e-16,-0.07627470044250016,-1.168035663296143,-0.2619661692108176,0.07627470044249986,-0.0175,0.19773338113445998,-0.09681092524209087,-0.0175,-0.21523338113446,-2.1004520461535527e-17,-0.018543190352779473,0.3884377015859436,0.5963263871352305,0.018543190352779453,0.0,4.266745445462752e-06,7.314771183422738e-05,2.515581065565901e-05,-4.266745445462752e-06
131,1.420000000000001,0.08118816980477847,0.13877746915310435,0.6080851398701052,-0.008263959614986563,0.1960838506703971,0.46959096370522013,-0.0019225775125367918,0.18989224457978152,-2.5319196332355315e-16,0.026730982043367147,0.42043243835457167,0.22290869056034993,-0.0267309820433674,1.7628,1.5840597008644388,0.2935900792865348,1.6610138689442924,0.1787402991355611,-2.5444597392470573e-16,-0.12624253676912703,-2.9772099244616284,-2.121849569714993,0.12624253676912678,-0.0698,-0.0810461210748344,0.20763445928706922,-0.0698,0.0112461210748344,-3.012430107938394e-16,-0.07552582367261741,0.8742954062395608,1.7782332668361418,0.0755258236726171,-0.0175,0.19766709841947896,0.0621972306375957,-0.0175,-0.21516709841947895,-2.1004520461535527e-17,-0.01914829903255622,-0.3310899739004086,-0.24009217876370798,0.019148299032556198,0.0,1.721098719236558e-06,-0.00010187285987264816,0.0,-1.721098719236558e-06
132,1.430000000000001,0.08160036015578265,0.13851929739353133,0.6078702568507224,-0.008279534769177688,0.19499341425104358,0.46959096370521985,-0.0019225775125367229,0.18989224457978218,-2.5319196332355315e-16,0.02607246616722184,-0.4084550856723353,-0.6342802947015109,-0.026072466167222093,1.7628,1.5837498108178727,-0.07625965863714235,1.1363323137979542,0.17905018918212723,-2.5444597392470573e-16,-0.11942007943593916,3.073910076279925,2.8973,0.11942007943593891,-0.0698,-0.08519937470666354,-0.4067298951462003,-0.11766549068839402,0.01539937470666354,-3.012430107938394e-16,-0.07883903442433217,-1.1219098461755843,-0.27008881685862396,0.07883903442433186,-0.0175,0.19742800805987148,-0.062306750210116724,-0.0175,-0.2149280080598715,-2.1004520461535527e-17,-0.01794854017853253,0.3689456179886721,0.48427636616085823,0.01794854017853251,0.0,4.582528128289565e-06,0.00013359200595675484,8.81040701187557e-05,-4.582528128289565e-06
133,1.440000000000001,0.081457784335352,0.13856410105159195,0.6079104009869509,-0.008412239075971304,0.1949546217973607,0.4695909637052196,-0.001922577512536675,0.18989224457978268,-2.5319196332355315e-16,0.026990156514403382,0.4345070284505327,0.19987535633455855,-0.026990156514403636,1.7628,1.5840683698735094,-0.006804501023118168,1.5086611720941603,0.17873163012649051,-2.5444597392470573e-16,-0.1253681960477112,-2.990054632885239,-2.118549440792414,0.12536819604771096,-0.0698,-0.08496129734506108,0.04066925214618902,-0.0698,0.015161297345061081,-3.012430107938394e-16,-0.07805713151002361,0.8573034974858673,1.7526221215702393,0.0780571315100233,-0.0175,0.19787881448847935,0.129979427267695,-0.0175,-0.21537881448847934,-2.1004520461535527e-17,-0.019123557850242875,-0.4167027826450952,-0.225357296560412,0.019123557850242855,0.0,3.904555989697994e-06,-3.533153307018728e-05,0.0,-3.904555989697994e-06
134,1.450000000000001,0.08235183605480018,0.1387060711289645,0.6080324096604919,-0.008429892748120584,0.19545956514460053,0.4695909637052193,-0.0019225775125366411,0.18989224457978301,-2.5319196332355315e-16,0.026098674649924828,-0.4314882105162787,-0.6504282805657617,-0.02609867464992508,1.7628,1.5834079088661337,-0.1148056851769457,1.4366575420350423,0.17939209113386623,-2.5444597392470573e-16,-0.11852360717768326,3.0771875651699103,2.8973,0.11852360717768301,-0.0698,-0.08425608101271896,0.06988133069067735,-0.0698,0.01445608101271896,-3.012430107938394e-16,-0.08177722019935689,-1.1603276463172822,-0.2328464454056809,0.08177722019935658,-0.0175,0.19801414506300247,-0.04044245721974949,-0.0175,-0.21551414506300248,-2.1004520461535527e-17,-0.018505226659938367,0.3258521489067078,0.569691245447038,0.018505226659938347,0.0,4.4685458439578105e-06,4.369228751781502e-05,4.095085152603326e-06,-4.4685458439578105e-06
135,1.460000000000001,0.08178393930529183,0.13907802927076768,0.6083413792789749,-0.008569970219692767,0.19673567750102045,0.4695909637052193,-0.0019225775125366175,0.18989224457978324,-2.5319196332355315e-16,0.027008638412145087,0.4329264234471101,0.22269881331687807,-0.02700863841214534,1.7628,1.5817240841067117,-0.18210187738751846,1.5499424142478755,0.1810759158932882,-2.5444597392470573e-16,-0.1245071479785989,-2.994803743948707,-2.1289987077484462,0.12450714797859865,-0.0698,-0.08376537771284401,0.05647482103238626,-0.0698,0.013965377712844007,-3.012430107938394e-16,-0.08118386405132912,0.838685163266099,1.814545407912135,0.08118386405132881,-0.0175,0.19826982141104907,-0.027466689281979928,-0.0175,-0.21576982141104906,-2.1004520461535527e-17,-0.020346171274331214,-0.5807644280451998,-0.177810335627201,0.020346171274331193,0.0,3.307497355643535e-06,-1.219050579456433e-05,0.0,-3.307497355643535e-06
136,1.470000000000001,0.08298253052886762,0.138853987482884,0.6081303066483023,-0.008567745832553063,0.19645898157728844,0.4695909637052193,-0.001922577512536601,0.1898922445797834,-2.5319196332355315e-16,0.026047429830010963,-0.4359591111302217,-0.6489955307442727,-0.026047429830011216,1.7628,1.5833418990177877,0.34184788472067335,1.630709204533824,0.17945810098221227,-2.5444597392470573e-16,-0.11775943264211886,3.062142996581467,2.8973,0.1177594326421186,-0.0698,-0.08134782973883936,0.2464532367987015,-0.0698,0.01154782973883936,-3.012430107938394e-16,-0.08483670200614327,-1.1333728101498792,-0.1892142508554685,0.08483670200614296,-0.0175,0.19731267537959396,-0.12539433052747834,-0.0175,-0.21481267537959398,-2.1004520461535527e-17,-0.020942120212134624,0.2236311584424754,0.7435337982398493,0.020942120212134603,0.0,1.6460962690200227e-06,-3.059136146421904e-05,0.0,-1.6460962690200227e-06
137,1.480000000000001,0.08192574211091525,0.13864945011036522,0.6079724679341943,-0.00873517774617975,0.19516650104770183,0.4695909637052193,-0.0019225775125365895,0.18989224457978351,-2.5319196332355315e-16,0.02736637604742709,0.4769834932384635,0.22757967249013195,-0.027366376047427345,1.7628,1.5818854302220702,-0.18724064842044472,1.0938169231370247,0.18091456977792975,-2.5444597392470573e-16,-0.12400631017938261,-3.016126541581859,-2.1200675354445178,0.12400631017938236,-0.0698,-0.08921547199259686,-0.7785449187739288,-0.15407059888798663,0.019415471992596856,-3.012430107938394e-16,-0.08360083631956797,0.9080138112033471,1.812066426199023,0.08360083631956766,-0.0175,0.1975305630556524,0.11585765752011268,-0.0175,-0.21503056305565238,-2.1004520461535527e-17,-0.0222423168528344,-0.3087038681245977,-0.05609419674539856,0.022242316852834378,0.0,2.537912814505255e-06,2.410928211443308e-05,1.742259131205886e-05,-2.537912814505255e-06
138,1.490000000000001,0.08407237276727564,0.13813870924648197,0.6075228722835063,-0.008737624079870707,0.19315517708294996,0.4695909637052193,-0.0019225775125365817,0.1898922445797836,-2.5319196332355315e-16,0.02638933574935677,-0.4406232727743896,-0.6959145016178823,-0.026389335749357024,1.7628,1.5861578468579496,0.49514113139144544,1.6345572066438827,0.17664215314205034,-2.5444597392470573e-16,-0.11727014212810215,3.064912496099657,2.8973,0.1172701421281019,-0.0698,-0.08676652004816081,0.2043555368564239,-0.0698,0.016966520048160807,-3.012430107938394e-16,-0.08700780436117787,-1.1202840382078965,-0.23920712064680583,0.08700780436117757,-0.0175,0.19787699669181386,-0.01669887116015519,-0.0175,-0.21537699669181387,-2.1004520461535527e-17,-0.020938394152375632,0.37497464426294236,0.48664240294727273,0.02093839415237561,0.0,5.1219014059636e-06,0.00014365314081055404,0.0,-5.1219014059636e-06
139,1.500000000000001,0.08257455852180538,0.13772533756601066,0.6071350808980776,-0.008873277988622186,0.19114611706157889,0.4695909637052193,-0.0019225775125365767,0.18989224457978365,-2.5319196332355315e-16,0.02730782918828546,0.4371082475999508,0.22950858677953342,-0.027307829188285712,1.7628,1.5898786982934403,0.32151040771650946,0.9179960937449573,0.17292130170655962,-2.5444597392470573e-16,-0.12340449835327633,-3.0083611092256852,-2.126751359074842,0.12340449835327608,-0.0698,-0.08611487030738041,0.05257331708509382,-0.0698,0.016314870307380408,-3.012430107938394e-16,-0.08597636095390039,0.8842057465548802,1.8163464730973171,0.08597636095390009,-0.0175,0.19861830072010947,0.1515775328021669,-0.0175,-0.21611830072010946,-2.1004520461535527e-17,-0.0221899014607075,-0.43071478399261476,-0.20746749104393747,0.02218990146070748,0.0,4.0601122496775655e-06,-0.00016854148907082263,0.0,-4.0601122496775655e-06
140,1.5100000000000011,0.08302964035030858,0.13725895313084424,0.6066744418842045,-0.00886032800821773,0.18980368394145938,0.4695909637052193,-0.0019225775125365728,0.1898922445797837,-2.5319196332355315e-16,0.02640920938337719,-0.43308642891631544,-0.6555708811062365,-0.026409209383377444,1.7628,1.5925031823113531,0.21228380409406092,1.0618600059359675,0.1702968176886468,-2.5444597392470573e-16,-0.11666779951313816,3.0658505759990184,2.8973,0.11666779951313791,-0.0698,-0.08530309246127322,0.07998743944082673,-0.0698,0.015503092461273224,-3.012430107938394e-16,-0.08936887135271278,-1.1301144801250889,-0.19639485892367947,0.08936887135271247,-0.0175,0.1974962949767169,-0.1429798905570738,-0.0175,-0.2149962949767169,-2.1004520461535527e-17,-0.020132120814910566,0.45534720137496276,0.6082339956782746,0.020132120814910545,0.0,5.158305296252205e-06,6.76209591080116e-05,0.0001360605910734021,-5.158305296252205e-06
141,1.5200000000000011,0.08167242056200893,0.13711802944287266,0.6065256512689883,-0.008984972513291226,0.18928568298951837,0.4695909637052193,-0.0019225775125365702,0.18989224457978374,-2.5319196332355315e-16,0.027326194940553456,0.4352267597598238,0.22181275384929589,-0.02732619494055371,1.7628,1.5938118501368046,0.08366718885252056,1.1500907374151135,0.16898814986319532,-2.5444597392470573e-16,-0.12274318644477199,-3.0007090738051554,-2.1325081798939154,0.12274318644477174,-0.0698,-0.08486256884869163,0.03991212647690745,-0.0698,0.01506256884869163,-3.012430107938394e-16,-0.08847033763139597,0.8708028749971111,1.8450654509467888,0.08847033763139567,-0.0175,0.19734865796985385,0.07942032646869658,-0.0175,-0.21484865796985386,-2.1004520461535527e-17,-0.020459577915274883,-0.3308790277778263,-0.2942902348556784,0.020459577915274862,0.0,5.0332320865948256e-06,-2.661524104856559e-05,0.0,-5.0332320865948256e-06
142,1.5300000000000011,0.08223796335572792,0.13709106463021548,0.6064998307495858,-0.008959023212220075,0.18925149658774795,0.4695909637052193,-0.001922577512536568,0.18989224457978376,-2.5319196332355315e-16,0.026423200032397537,-0.4417099676097887,-0.6538363192842535,-0.02642320003239779,1.7628,1.5940428894987013,-0.026043161538326517,1.2682380100530422,0.1687571105012986,-2.5444597392470573e-16,-0.11618019441661312,2.9896230319217327,2.8973,0.11618019441661287,-0.0698,-0.0841732994383942,0.06687697279793668,-0.0698,0.014373299438394202,-3.012430107938394e-16,-0.09135580938578208,-0.7909888615935454,-0.16304017394594572,0.09135580938578178,-0.0175,0.197269791870283,-0.04811626573636479,-0.0175,-0.214769791870283,-2.1004520461535527e-17,-0.019259108468612403,0.3762618573360093,0.4945556511000252,0.019259108468612382,0.0,6.69763185953429e-06,0.0005953901629947181,0.0,-6.69763185953429e-06
143,1.5400000000000011,0.08139065146815502,0.13732916822781785,0.6067426145521856,-0.0089018479006586,0.19001431400935256,0.4695909637052193,-0.0019225775125365665,0.18989224457978376,-2.5319196332355315e-16,0.027236358615621733,0.4238916066249113,0.23032436735060638,-0.027236358615621986,1.7628,1.5929841319719937,-0.15257957434836628,1.3761000455487153,0.1698158680280062,-2.5444597392470573e-16,-0.12294260398193511,-3.0649903523360678,-2.0601814765888298,0.12294260398193486,-0.0698,-0.08384002604308573,0.02978297336778092,-0.0698,0.014040026043085727,-3.012430107938394e-16,-0.08723005029582476,1.1827243367524813,1.5218353366797996,0.08723005029582445,-0.0175,0.19783325938328172,0.13988744005612103,-0.0175,-0.21533325938328174,-2.1004520461535527e-17,-0.020407983571796833,-0.41606912322524203,-0.22218898958711025,0.020407983571796812,0.0,5.759488715915015e-06,-0.0001362165071939252,0.0,-5.759488715915015e-06
144,1.5500000000000012,0.08212648867603345,0.1376521892179971,0.6070668317733051,-0.008741238922849531,0.1913123685198139,0.4695909637052193,-0.0019225775125365655,0.18989224457978376,-2.5319196332355315e-16,0.02625865827317134,-0.4389265605199032,-0.6417824755498872,-0.026258658273171594,1.7628,1.5908652418443885,-0.2604714329365364,1.5111065185724157,0.17193475815561143,-2.5444597392470573e-16,-0.11682971679251594,3.0053556739505596,2.8973,0.11682971679251569,-0.0698,-0.08324266449734184,0.05944475154340748,-0.0698,0.013442664497341841,-3.012430107938394e-16,-0.08783619617614377,-0.8581029018386097,-0.48488393438588573,0.08783619617614347,-0.0175,0.19804620653375052,-0.03432426005720071,-0.0175,-0.2155462065337505,-2.1004520461535527e-17,-0.01979274082301733,0.32489036188704096,0.5793329917996165,0.01979274082301731,0.0,5.674629838875726e-06,3.120991552503689e-06,9.014059746660507e-05,-5.674629838875726e-06
145,1.5600000000000012,0.08145582698517384,0.13771352303436393,0.6071285813925699,-0.008690365886391781,0.19150939885541304,0.4695909637052193,-0.0019225775125365644,0.18989224457978376,-2.5319196332355315e-16,0.026990179482223448,0.41259417957427147,0.22885729433453045,-0.0269901794822237,1.7628,1.5915997412399654,0.25630345849409275,1.6359494981814278,0.17120025876003453,-2.5444597392470573e-16,-0.1234006870009767,-3.0447842366923474,-2.070717939610434,0.12340068700097645,-0.0698,-0.08118494796952942,0.20927855232140324,-0.0698,0.011384947969529421,-3.012430107938394e-16,-0.08413356569996541,1.1601692331806257,1.5607924712477574,0.08413356569996511,-0.0175,0.19842975203321156,0.09988510238192702,-0.0175,-0.21592975203321157,-2.1004520461535527e-17,-0.021033527234121805,-0.3953008577593018,-0.16654843530290248,0.021033527234121784,0.0,2.5741911757956597e-06,-0.0001517481266044603,0.0,-2.5741911757956597e-06
146,1.5700000000000012,0.0817594365464048,0.13746741440180546,0.6068970807049933,-0.008536813559221437,0.19064864280878224,0.4695909637052193,-0.0019225775125365642,0.18989224457978376,-2.5319196332355315e-16,0.026240039733567436,-0.4172938226739721,-0.628515615432061,-0.02624003973356769,1.7628,1.5909119225925459,-0.11529248835941251,1.1132986115861834,0.17188807740745404,-2.5444597392470573e-16,-0.11718898566428664,3.014335422471646,2.8973,0.11718898566428639,-0.0698,-0.08535392428812309,-0.4107191497819874,-0.11819896856516787,0.015553924288123092,-3.012430107938394e-16,-0.08467857290754362,-0.8543068989947821,-0.48710070758090485,0.08467857290754331,-0.0175,0.1976653212851645,-0.10151627263685843,-0.0175,-0.21516532128516452,-2.1004520461535527e-17,-0.01951522092603352,0.39353666245601815,0.5635690756322761,0.0195152209260335,0.0,5.08754245794446e-06,8.743654991459122e-05,0.00013115459719809504,-5.08754245794446e-06
147,1.5800000000000012,0.08127940371932882,0.13752412981119522,0.6069538768745205,-0.008514244257695348,0.19082299454097637,0.4695909637052193,-0.0019225775125365642,0.18989224457978376,-2.5319196332355315e-16,0.0270745867743393,0.42635171267596295,0.20737350480543057,-0.027074586774339552,1.7628,1.5908568030490424,-0.043737074024786236,1.4903971076190448,0.1719431969509575,-2.5444597392470573e-16,-0.12366760918806206,-3.039116496633926,-2.076823537157355,0.12366760918806181,-0.0698,-0.085113833893291,0.042333208781626316,-0.0698,0.015313833893290996,-3.012430107938394e-16,-0.08132766513257196,1.107018138074978,1.5317354822551286,0.08132766513257166,-0.0175,0.19783340053066312,0.10695435867251915,-0.0175,-0.21533340053066313,-2.1004520461535527e-17,-0.020423344904187908,-0.3886989399933882,-0.23741489504775015,0.020423344904187887,0.0,4.0665940204709445e-06,-5.8724846864823556e-05,0.0,-4.0665940204709445e-06
148,1.5900000000000012,0.08188596299601163,0.13768417073041947,0.6071135020767079,-0.0083883503055508,0.19152812103442915,0.4695909637052193,-0.0019225775125365642,0.18989224457978376,-2.5319196332355315e-16,0.026103557992894065,-0.43930535981509833,-0.6429484068706793,-0.02610355799289432,1.7628,1.589824290623369,-0.1520095777547531,1.4192826496324462,0.17297570937663087,-2.5444597392470573e-16,-0.11729790009088233,3.0307881711232314,2.8973,0.11729790009088208,-0.0698,-0.08439512842546221,0.07112320044406809,-0.0698,0.014595128425462206,-3.012430107938394e-16,-0.08267824557864059,-0.9316283974712355,-0.4563968170144047,0.08267824557864029,-0.0175,0.19785607940205707,-0.0462630407356649,-0.0175,-0.2153560794020571,-2.1004520461535527e-17,-0.019618900770046525,0.33878262653551094,0.5520856992268913,0.019618900770046504,0.0,4.4631422701846954e-06,3.2028145600122175e-05,2.6192094701056e-05,-4.4631422701846954e-06
